#    L    TT             EE             BB             TE         
   309    3.75403e+03    1.07637e+01    3.94133e-02    1.19563e+02
   310    3.72022e+03    1.09486e+01    3.95656e-02    1.19550e+02
   311    3.68645e+03    1.11340e+01    3.97170e-02    1.19499e+02
   312    3.65272e+03    1.13198e+01    3.98676e-02    1.19410e+02
   313    3.61905e+03    1.15061e+01    4.00174e-02    1.19283e+02
   314    3.58544e+03    1.16926e+01    4.01664e-02    1.19118e+02
   315    3.55189e+03    1.18793e+01    4.03145e-02    1.18915e+02
   316    3.51843e+03    1.20662e+01    4.04619e-02    1.18673e+02
   317    3.48506e+03    1.22532e+01    4.06085e-02    1.18394e+02
   318    3.45180e+03    1.24402e+01    4.07543e-02    1.18077e+02
   319    3.41864e+03    1.26272e+01    4.08994e-02    1.17722e+02
   320    3.38561e+03    1.28142e+01    4.10437e-02    1.17330e+02
   321    3.35271e+03    1.30010e+01    4.11872e-02    1.16900e+02
   322    3.31995e+03    1.31875e+01    4.13300e-02    1.16431e+02
   323    3.28735e+03    1.33737e+01    4.14721e-02    1.15926e+02
   324    3.25489e+03    1.35595e+01    4.16135e-02    1.15384e+02
   325    3.22261e+03    1.37449e+01    4.17542e-02    1.14805e+02
   326    3.19051e+03    1.39298e+01    4.18942e-02    1.14189e+02
   327    3.15859e+03    1.41141e+01    4.20335e-02    1.13535e+02
   328    3.12686e+03    1.42977e+01    4.21722e-02    1.12845e+02
   329    3.09534e+03    1.44806e+01    4.23102e-02    1.12120e+02
   330    3.06404e+03    1.46626e+01    4.24476e-02    1.11359e+02
   331    3.03295e+03    1.48438e+01    4.25843e-02    1.10561e+02
   332    3.00210e+03    1.50241e+01    4.27205e-02    1.09728e+02
   333    2.97148e+03    1.52034e+01    4.28561e-02    1.08861e+02
   334    2.94110e+03    1.53815e+01    4.29911e-02    1.07958e+02
   335    2.91098e+03    1.55585e+01    4.31256e-02    1.07022e+02
   336    2.88113e+03    1.57343e+01    4.32595e-02    1.06050e+02
   337    2.85154e+03    1.59087e+01    4.33929e-02    1.05047e+02
   338    2.82223e+03    1.60819e+01    4.35258e-02    1.04009e+02
   339    2.79321e+03    1.62535e+01    4.36583e-02    1.02940e+02
   340    2.76448e+03    1.64238e+01    4.37902e-02    1.01838e+02
   341    2.73605e+03    1.65924e+01    4.39217e-02    1.00705e+02
   342    2.70793e+03    1.67594e+01    4.40528e-02    9.95392e+01
   343    2.68011e+03    1.69247e+01    4.41835e-02    9.83431e+01
   344    2.65261e+03    1.70880e+01    4.43138e-02    9.71158e+01
   345    2.62543e+03    1.72496e+01    4.44437e-02    9.58580e+01
   346    2.59857e+03    1.74091e+01    4.45733e-02    9.45696e+01
   347    2.57203e+03    1.75666e+01    4.47025e-02    9.32515e+01
   348    2.54583e+03    1.77219e+01    4.48314e-02    9.19037e+01
   349    2.51998e+03    1.78751e+01    4.49601e-02    9.05284e+01
   350    2.49448e+03    1.80260e+01    4.50885e-02    8.91247e+01
   351    2.46933e+03    1.81748e+01    4.52166e-02    8.76943e+01
   352    2.44456e+03    1.83212e+01    4.53445e-02    8.62379e+01
   353    2.42015e+03    1.84652e+01    4.54721e-02    8.47554e+01
   354    2.39612e+03    1.86069e+01    4.55996e-02    8.32490e+01
   355    2.37248e+03    1.87461e+01    4.57270e-02    8.17181e+01
   356    2.34922e+03    1.88827e+01    4.58542e-02    8.01633e+01
   357    2.32635e+03    1.90168e+01    4.59812e-02    7.85855e+01
   358    2.30389e+03    1.91482e+01    4.61082e-02    7.69853e+01
   359    2.28181e+03    1.92767e+01    4.62351e-02    7.53628e+01
   360    2.26014e+03    1.94025e+01    4.63620e-02    7.37194e+01
   361    2.23887e+03    1.95254e+01    4.64888e-02    7.20542e+01
   362    2.21801e+03    1.96453e+01    4.66156e-02    7.03689e+01
